BibID,Shelfmark,Title,Full Coverage?,Facets
9949445373503681,Ms. Coll. 764,"Luigi Gaddi power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Gaddi, Luigi Girolami, Matteo de Peri, Giovanni Silvestri, Jacopo Stefani, Stefano, Florence (Italy), Parchment, , "
9949445373503681,Ms. Coll. 764,"Luigi Gaddi power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949445463503681,Ms. Coll. 764,"Ghita Gabrielli power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Barzalla, Antonio Betto, Lorenzo di Gabrielli, Ghita Giunta, Bonaccorso di, Torri in Val di Pesa (Italy), Parchment, , "
9949445463503681,Ms. Coll. 764,"Ghita Gabrielli power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949445493503681,Ms. Coll. 764,"Podestà of Fucecchio order, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Fanti, Matteo Metalli, Giuliano Tommaso, Simone di, Fucecchio (Italy), Fucecchio (Italy). Podestà, Parchment, , "
9949445493503681,Ms. Coll. 764,"Podestà of Fucecchio order, 1420.",N,"15th century, Legal, Italian, Document"
9949455573503681,Ms. Coll. 764,"Antonio Mannucci power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolo, Bianco di Mannucci, Antonio Mannucci, Benedetto Piero, Papino di, Florence (Italy), Parchment, , "
9949455573503681,Ms. Coll. 764,"Antonio Mannucci power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455593503681,Ms. Coll. 764,"Stefano Orlandini power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Orlandini, Stefano Pietro, Giovanni di Silvestro, Giacomo di, Florence (Italy), Parchment, , "
9949455593503681,Ms. Coll. 764,"Stefano Orlandini power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455613503681,Ms. Coll. 764,"Bernardo di Ventura power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Ricci, Giorgio de' San Miniato, Benedetto di Silvestri, Jacopo Ventura, Bernardo di Ventura, Francesco di, Florence (Italy), Parchment, , "
9949455613503681,Ms. Coll. 764,"Bernardo di Ventura power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455653503681,Ms. Coll. 764,"Betta Giubbettari power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Cecco, Nato di Giovanni, Lapo di Giubbettari, Betta Guido, Jacopo di, Florence (Italy), Parchment, , "
9949455653503681,Ms. Coll. 764,"Betta Giubbettari power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455663503681,Ms. Coll. 764,"Francesco Armaiolo power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Armaiolo, Francesco Casa, Lodovico della Giovanni, Nino di Matteo, Bernardo di Peri, Giovanni, Florence (Italy), Parchment, , "
9949455663503681,Ms. Coll. 764,"Francesco Armaiolo power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455673503681,Ms. Coll. 764,"Lapo di Michele and Bartolomeo Fiori power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Fiori, Bartolomeo Michele, Lapo di Real property San Miniato, Bartolomeo di, Florence (Italy) Italy, Parchment, , "
9949455673503681,Ms. Coll. 764,"Lapo di Michele and Bartolomeo Fiori power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455703503681,Ms. Coll. 764,"Coppetto Coppetti power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Andrea, Giovanni di Bartoli, Giovanni Coppetti, Coppetto Giovanni, Nino di San Miniato, Bartolomeo di, Florence (Italy), Parchment, , "
9949455703503681,Ms. Coll. 764,"Coppetto Coppetti power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455733503681,Ms. Coll. 764,"Lapa Torti power of attorney, 1421.",N,"Latin, 15th century, 1421, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Andrea, Giovanni di Baglioni, Niccolò Cortigiani, Giovanni Silvestri, Jacopo, Florence (Italy), Parchment, , "
9949455733503681,Ms. Coll. 764,"Lapa Torti power of attorney, 1421.",N,"15th century, Legal, Italian, Document"
9949455743503681,Ms. Coll. 764,"Dowry receipt, 1422.",N,"Latin, 15th century, 1422, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Receipts, Dowry Mecco, Francesca di Mecco, Xalento di Stefano, Antonio di Stefano, Simone di, Florence (Italy) Italy, Parchment, , "
9949455743503681,Ms. Coll. 764,"Dowry receipt, 1422.",N,"15th century, Legal, Italian, Document"
9949455773503681,Ms. Coll. 764,"Lapo di Niccolò power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Angeri, Ambrogio Donati, Verdiano Niccolò, Lapo di Paolo, Giovanni di, Florence (Italy) Pistoia (Italy), Parchment, , "
9949455773503681,Ms. Coll. 764,"Lapo di Niccolò power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949455803503681,Ms. Coll. 764,"Alamanno Taviani power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Antonio, Giuliano di Baldini, Antonio Bargi, Checco de' Francesco, Giuliano di Guido, Pietro di, Florence (Italy) Pistoia (Italy), Parchment, , "
9949455803503681,Ms. Coll. 764,"Alamanno Taviani power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949455833503681,Ms. Coll. 764,"Nastasia Falcucci power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Andrea, Piero di Ardinghelli, Rinaldo degli Cardi, Giovanni Falcucci, Nastasia Lenzi, Giovanni, Florence (Italy), Parchment, , "
9949455833503681,Ms. Coll. 764,"Nastasia Falcucci power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949455863503681,Ms. Coll. 764,"Caterina Buonaventura power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Buonaventura, Caterina Ciaffini, Tobia de' Peri, Giovanni Piero, Antonio di Silvestri, Jacopo, Florence (Italy) Mugello Valley (Italy), Parchment, , "
9949455863503681,Ms. Coll. 764,"Caterina Buonaventura power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949455873503681,Ms. Coll. 764,"Appointment of mediator, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Armaiolo, Francesco Armaiolo, Puccino Cottricciaio, Mariotto Perini, Francesco Pierozzo, Angiolo di, Florence (Italy), Parchment, , "
9949455873503681,Ms. Coll. 764,"Appointment of mediator, 1422.",N,"15th century, Legal, Italian, Document"
9949469833503681,Ms. Coll. 764,"Sandra de Bascoli power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Antella, Francesco dell' Arrigo, Simone d' Bascoli, Sandra de Giacomo, Francesco di Perocti, Maruccio, Florence (Italy), Parchment, , "
9949469833503681,Ms. Coll. 764,"Sandra de Bascoli power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949469853503681,Ms. Coll. 764,"Francesca Massi power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Buonanni, Francesco Cardi, Giovanni Gharofani, Jacopo Massi, Francesca Peri, Giovanni, Florence (Italy), Parchment, , "
9949469853503681,Ms. Coll. 764,"Francesca Massi power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949469943503681,Ms. Coll. 764,"Luigi de Covoni power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Amadori, Lorenzo Covoni, Luigi de Lanaiolo, Gherardo Merchants Paoli, Stefano, Florence (Italy) Italy, Parchment, , "
9949469943503681,Ms. Coll. 764,"Luigi de Covoni power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949469973503681,Ms. Coll. 764,"Michele Chiari power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Chiari, Michele Coppetti, Coppo Domenico, Biagio di Paoli, Stefano Zanobi, Jacopo di, Florence (Italy), Parchment, , "
9949469973503681,Ms. Coll. 764,"Michele Chiari power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949469993503681,Ms. Coll. 764,"Mattea Petrini power of attorney, 1422.",N,"Latin, 15th century, 1422, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Peri, Giovanni Petrini, Mattea Silvestri, Jacopo Ugolino, Lodovico di, Florence (Italy), Parchment, , "
9949469993503681,Ms. Coll. 764,"Mattea Petrini power of attorney, 1422.",N,"15th century, Legal, Italian, Document"
9949470003503681,Ms. Coll. 764,"Domenico Duti power of attorney, 1423.",N,"Latin, 15th century, 1423, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Duti, Domenico Duti, Gaspare Duti, Pratese Duti, Sessa Filippo, Benedetto di, Ferrara (Italy) Florence (Italy) Italy Prato (Italy), Parchment, , "
9949470003503681,Ms. Coll. 764,"Domenico Duti power of attorney, 1423.",N,"15th century, Legal, Italian, Document"
9949470033503681,Ms. Coll. 764,"Ciulla Casini power of attorney, 1423.",N,"Latin, 15th century, 1423, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Casini, Ciulla Peri, Giovanni Pizzo, Giovanni, Florence (Italy), Parchment, , "
9949470033503681,Ms. Coll. 764,"Ciulla Casini power of attorney, 1423.",N,"15th century, Legal, Italian, Document"
9949470043503681,Ms. Coll. 764,"Buonanno de' Malecarni power of attorney, 1423.",N,"Latin, 15th century, 1423, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Balestriere, Antonio Finuccio, Francesco di Finuccio, Niccolò di Gucciarelli, Buongiuliano de Malecarni, Buonanno de', Florence (Italy), Parchment, , "
9949470043503681,Ms. Coll. 764,"Buonanno de' Malecarni power of attorney, 1423.",N,"15th century, Legal, Italian, Document"
9949470063503681,Ms. Coll. 764,"Dowry receipt, 1423.",N,"Latin, 15th century, 1423, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Dowry Lotti, Piero Stefano, Caterina di Stefano, Niccolò di, Italy Vernio (Italy) Vicopisano (Italy), Parchment, , "
9949470063503681,Ms. Coll. 764,"Dowry receipt, 1423.",N,"15th century, Legal, Italian, Document"
9949470103503681,Ms. Coll. 764,"Alessandri family power of attorney, 1423.",N,"Latin, 15th century, 1423, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Alessandro degli Alessandri, Bartolomeo degli Alessandri, Niccolò degli Peri, Giovanni Silvestri, Jacopo, Florence (Italy), Parchment, , "
9949470103503681,Ms. Coll. 764,"Alessandri family power of attorney, 1423.",N,"15th century, Legal, Italian, Document"
9949470123503681,Ms. Coll. 764,"Tommaso di Aringhello power of attorney, 1423.",N,"Latin, 15th century, 1423, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Aringhello, Tommaso di Carlo, Bindo di Peri, Giovanni, Florence (Italy), Parchment, , "
9949470123503681,Ms. Coll. 764,"Tommaso di Aringhello power of attorney, 1423.",N,"15th century, Legal, Italian, Document"
9949470143503681,Ms. Coll. 764,"Strozzi family power of attorney, 1423.",N,"Latin, 15th century, 1423, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Cardi, Giovanni Filippo, Arrigo di Peri, Giovanni Silvestri, Jacopo, Florence (Italy), Parchment, , "
9949470143503681,Ms. Coll. 764,"Strozzi family power of attorney, 1423.",N,"15th century, Legal, Italian, Document"
9949470163503681,Ms. Coll. 764,"Nonnina Balducci power of attorney, 1423.",N,"Latin, 15th century, 1423, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Bartolomeo degli Alessandri, Piero degli Balducci, Domenico Balducci, Nonnina Inheritance and succession, Florence (Italy) Italy Montecatini Terme (Italy), Parchment, , "
9949470163503681,Ms. Coll. 764,"Nonnina Balducci power of attorney, 1423.",N,"15th century, Legal, Italian, Document"
9949470283503681,Ms. Coll. 764,"Aldobrando Delci power of attorney, 1424.",N,"Latin, 15th century, 1424, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Amideo, Chele d' Delci, Aldobrando Delci, Niccolò Forte, Antonio Giovannini, Michele, Florence (Italy) San Gimignano (Italy) Siena (Italy), Parchment, , "
9949470283503681,Ms. Coll. 764,"Aldobrando Delci power of attorney, 1424.",N,"15th century, Legal, Italian, Document"
9949470363503681,Ms. Coll. 764,"Antonio Cocchi Donati will, 1424.",N,"Latin, 15th century, 1424, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Wills, Angeli, Niccolò Antoni, Jacopo Borghi, Pietro Cocchi Donati, Antonio Cocchi Donati, Piera, Florence (Italy) Italy Prato (Italy), Parchment, , "
9949470363503681,Ms. Coll. 764,"Antonio Cocchi Donati will, 1424.",N,"15th century, Legal, Italian, Document"
9949509603503681,Ms. Coll. 764,"Signoria order, 1427.",N,"Latin, 15th century, 1427, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Abbazia di Santo Stefano (Pistoia, Italy) Real property Visconti, Selvaggia dei, Florence (Italy) Italy Montale (Italy) Pistoia (Italy), Florence (Republic). Signoria, Parchment, , "
9949509603503681,Ms. Coll. 764,"Signoria order, 1427.",N,"15th century, Legal, Italian, Document"
9949509673503681,Ms. Coll. 764,"Payment receipt, 1429.",N,"Latin, 15th century, 1429, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Receipts, Gerardo, Papi di Prino, Baccioneo, Pisa (Italy), Parchment, , "
9949509673503681,Ms. Coll. 764,"Payment receipt, 1429.",N,"15th century, Legal, Italian, Document"
9949509683503681,Ms. Coll. 764,"Brancacci family documents, 1429, 1447.",N,"Latin, 15th century, 1429, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Brancacci, Antonio Brancacci, Branca Brancacci, Caterina Davanzati, Niccolò Dowry, Florence Florence (Italy) Italy, Parchment, , "
9949509683503681,Ms. Coll. 764,"Brancacci family documents, 1429, 1447.",N,"15th century, Legal, Italian, Document"
9949509773503681,Ms. Coll. 764,"Lodovico Bandinelli dowry receipt, 1431.",N,"Latin, 15th century, 1431, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Receipts, Bandinelli, Lisabetta Bandinelli, Lodovico Dowry Luti, Lutoccio Vannello, Giovanni di, Florence (Italy) Italy, Parchment, , "
9949509773503681,Ms. Coll. 764,"Lodovico Bandinelli dowry receipt, 1431.",N,"15th century, Legal, Italian, Document"
9949509813503681,Ms. Coll. 764,"Checca Serotini power of attorney, 1437.",N,"Latin, 15th century, 1437, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Barducci, Giovanni Dolfi, Dolfo Dolfi, Domenico Ferundi, Ferundo de' Lamberto, Jacopo di, Florence (Italy) Italy Venice (Italy), Parchment, , "
9949509813503681,Ms. Coll. 764,"Checca Serotini power of attorney, 1437.",N,"15th century, Legal, Italian, Document"
9949509843503681,Ms. Coll. 764,"Regolatori delle entrate e delle uscite order, 1442.",N,"Latin, 15th century, 1442, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Cecchi, Giovannino Clergy San Miniato, Jacopo di Taxation, Florence Florence (Italy) Italy San Miniato (Italy), Florence (Italy). Regolatori delle entrate e delle uscite, Parchment, , "
9949509843503681,Ms. Coll. 764,"Regolatori delle entrate e delle uscite order, 1442.",N,"15th century, Legal, Italian, Document"
9949509873503681,Ms. Coll. 764,"Davanzato di Fagno power of attorney, 1443.",N,"Latin, 15th century, 1443, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Apraduno, Antonio di Bianco, Giacomo del Fagno, Davanzato di Merchants Partana, Bartolo, Florence (Italy) Italy Palermo (Italy) Pisa (Italy), Parchment, , "
9949509873503681,Ms. Coll. 764,"Davanzato di Fagno power of attorney, 1443.",N,"15th century, Legal, Italian, Document"
9949509903503681,Ms. Coll. 764,"Domenico Ruffaldi and Jacopo de Buralis power of attorney, 1446.",N,"Latin, 15th century, 1446, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Buralis, Jacopo de Florence (Republic). Signoria Ruffaldi, Domenico San Miniato, Tommaso di, Florence (Italy) Siena (Italy), Parchment, , "
9949509903503681,Ms. Coll. 764,"Domenico Ruffaldi and Jacopo de Buralis power of attorney, 1446.",N,"15th century, Legal, Italian, Document"
9949509993503681,Ms. Coll. 764,"Lena Risaliti power of attorney, 1447.",N,"Latin, 15th century, 1447, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Antonio, Piero di Benci, Guccio Ficherelli, Guccio Gaspero, Domenico di Monte, Monte di, Florence (Italy), Parchment, , "
9949509993503681,Ms. Coll. 764,"Lena Risaliti power of attorney, 1447.",N,"15th century, Legal, Italian, Document"
9949510413503681,Ms. Coll. 764,"Francesco di Sigismondo will, 1449.",N,"Latin, 15th century, 1449, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Wills, Inheritance and succession Spedale di Santa Maria della Scala (Siena, Italy), Grosseto (Italy) Italy Siena (Italy), Parchment, , "
9949510413503681,Ms. Coll. 764,"Francesco di Sigismondo will, 1449.",N,"15th century, Legal, Italian, Document"
9949510433503681,Ms. Coll. 764,"Paolo del Calandra deed of gift, 1449.",N,"Latin, 15th century, 1449, Deeds Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Calandra, Paolo del Orto, Giovanni dall' Real property, Italy Pisa (Italy), Parchment, , "
9949510433503681,Ms. Coll. 764,"Paolo del Calandra deed of gift, 1449.",N,"15th century, Legal, Italian, Document, Charter"
9949512273503681,Ms. Coll. 764,"Bill of exchange dispute, 1450.",N,"Latin, 15th century, 1450, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Baroncelli, Francesco Finance Pazzi, Antonio de' Pazzi, Piero de' Rucellai, Guglielmo de', Florence (Italy) Italy Lucca (Italy) Pescia (Italy), Parchment, , "
9949512273503681,Ms. Coll. 764,"Bill of exchange dispute, 1450.",N,"15th century, Legal, Italian, Document"
9949535413503681,Ms. Coll. 764,"Giovenco de' Medici election, 1451.",N,"Latin, 15th century, 1451, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Medici, Giovenco de' Medici, House of, Lamporecchio (Italy) Larciano (Italy) Serravalle Pistoiese (Italy), Parchment, , "
9949535413503681,Ms. Coll. 764,"Giovenco de' Medici election, 1451.",N,"15th century, Legal, Italian, Document"
9949535453503681,Ms. Coll. 764,"Puccino Ferri deed, 1460.",N,"Latin, 15th century, 1460, Deeds Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Brusti, Pietro Cecco, Antonio Dowry Ferri, Benedetta Ferri, Puccino, Italy Pisa (Italy), Parchment, , "
9949535453503681,Ms. Coll. 764,"Puccino Ferri deed, 1460.",N,"15th century, Legal, Italian, Document, Charter"
9949535553503681,Ms. Coll. 764,"Excerpt from the book of the Uffizio della mercanzia of Florence, 1465.",N,"Latin, 15th century, 1465, Excerpts Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Commercial courts Merchants San Miniato, Bartolomeo di San Miniato, Matteo di, Florence Florence (Italy) Italy, Uffizio della mercanzia (Florence, Italy), Parchment, , "
9949535553503681,Ms. Coll. 764,"Excerpt from the book of the Uffizio della mercanzia of Florence, 1465.",N,"15th century, Legal, Italian, Document"
9949535643503681,Ms. Coll. 764,"Bernardo di San Miniato petition for tax adjustment, 1465.",N,"Latin, 15th century, 1465, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Florence (Republic). Signoria San Miniato, Bartolomeo di Taxation, Florence Florence (Italy) Italy, Parchment, , "
9949535643503681,Ms. Coll. 764,"Bernardo di San Miniato petition for tax adjustment, 1465.",N,"15th century, Legal, Italian, Document"
9949535673503681,Ms. Coll. 764,"Boundary dispute, 1467.",N,"Latin, 15th century, 1467, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Real property Spedalingo, Antonio Spedalingo, Taddeo, Italy Pistoia (Italy), Parchment, , "
9949535673503681,Ms. Coll. 764,"Boundary dispute, 1467.",N,"15th century, Legal, Italian, Document"
9949535693503681,Ms. Coll. 764,"Act of exchange of property, 1473.",N,"Latin, 15th century, 1473, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Real property, Italy, Parchment, , "
9949535693503681,Ms. Coll. 764,"Act of exchange of property, 1473.",N,"15th century, Legal, Italian, Document"
9949535713503681,Ms. Coll. 764,"Del Pero family deed, 1474.",N,"Latin, 15th century, 1474, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Catholic Church. Diocese of Pistoia (Italy) Giovanni, Niccolò di Pero, Antonio del Pero, Gaspero del Real property, Italy Pistoia (Italy), Parchment, , "
9949535713503681,Ms. Coll. 764,"Del Pero family deed, 1474.",N,"15th century, Legal, Italian, Document"
9949535723503681,Ms. Coll. 764,"Nepo Brunelleschi power of attorney, 1475.",N,"Latin, 15th century, 1475, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Benivieni, Paolo di Brunelleschi, Nepo, Florence (Italy), Parchment, , "
9949535723503681,Ms. Coll. 764,"Nepo Brunelleschi power of attorney, 1475.",N,"15th century, Legal, Italian, Document"
9949535733503681,Ms. Coll. 764,"Martini family power of attorney, 1476.",N,"Latin, 15th century, 1476, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Martini, Cornelia Martini, Giovanni Martini, Girolamo Martini, Roberto Rossi, Girolamo, Pistoia (Italy), Parchment, , "
9949535733503681,Ms. Coll. 764,"Martini family power of attorney, 1476.",N,"15th century, Legal, Italian, Document"
9949540413503681,Ms. Coll. 764,"Giacoma di Ugo conveyance, 1478.",N,"Latin, 15th century, 1478, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Dowry Torto, Antonio del Torto, Francesco del Ugo, Giacoma di, Italy Pisa (Italy), Parchment, , "
9949540413503681,Ms. Coll. 764,"Giacoma di Ugo conveyance, 1478.",N,"15th century, Legal, Italian, Document"
9949540573503681,Ms. Coll. 764,"Acknowledgment of loan, 1484.",N,"Latin, 15th century, 1484, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Andrea, Fabiano di Carnesecchi, Alessandro Castrucci, Antonio Merchants, Florence (Italy) Impruneta (Italy) Italy Naples (Italy), Parchment, , "
9949540573503681,Ms. Coll. 764,"Acknowledgment of loan, 1484.",N,"15th century, Legal, Italian, Document"
9949540623503681,Ms. Coll. 764,"Giovanni di Bernardo deed, 1485.",N,"Latin, 15th century, 1485, Deeds Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bernardo, Giovanni di Pietro, Antonio di Real property, Italy Pisa (Italy), Parchment, , "
9949540623503681,Ms. Coll. 764,"Giovanni di Bernardo deed, 1485.",N,"15th century, Legal, Italian, Document, Charter"
9949540843503681,Ms. Coll. 764,"Girolamo and Pandolfo Corbinelli power of attorney, 1486.",N,"Latin, 15th century, 1486, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Corbinelli, Bernardo Corbinelli, Girolamo Corbinelli, Pandolfo Gini, Benedetto de Grazino, Jacopo di, Arezzo (Italy) Florence (Italy) Italy, Parchment, , "
9949540843503681,Ms. Coll. 764,"Girolamo and Pandolfo Corbinelli power of attorney, 1486.",N,"15th century, Legal, Italian, Document"
9949540993503681,Ms. Coll. 764,"Antonio Cilli deed, 1487.",N,"Latin, 15th century, 1487, Deeds Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Cilli, Antonio Real property San Miniato, Bartolomeo di San Miniato, Cosimo di, Florence (Italy) Italy, Parchment, , "
9949540993503681,Ms. Coll. 764,"Antonio Cilli deed, 1487.",N,"15th century, Legal, Italian, Document, Charter"
9949541193503681,Ms. Coll. 764,"Admission letter to the Third Order Secular of St. Francis, 1488.",N,"Latin, 15th century, 1488, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Confraternities Di Giovanni family Franciscans Giovanni, Bernardo di Giovanni, Costanza di, Florence (Italy) Italy, Parchment, , "
9949541193503681,Ms. Coll. 764,"Admission letter to the Third Order Secular of St. Francis, 1488.",N,"15th century, Legal, Italian, Document"
9949570993503681,Ms. Coll. 764,"Tax payment receipt, 1458.",N,"Latin, 15th century, 1458, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Receipts, Brunelleschi, Antonia Popoleschi, Giovanni Tax collection, Florence Florence (Italy) Italy, Parchment, , "
9949570993503681,Ms. Coll. 764,"Tax payment receipt, 1458.",N,"15th century, Legal, Italian, Document"
9949571013503681,Ms. Coll. 764,"Power of attorney, 1488.",N,"Latin, 15th century, 1488, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolomeo, Calvano di Catholic Church. Archdiocese of Florence (Italy) Chiesa Propositura di S. Cassiano (San Casciano in Val di Pesa, Italy) Convento di S. Maria degli Angeli (Florence, Italy) Fiorentino, Lorenzo, Florence (Italy), Parchment, , "
9949571013503681,Ms. Coll. 764,"Power of attorney, 1488.",N,"15th century, Legal, Italian, Document, Christian"
9949571033503681,Ms. Coll. 764,"Martini family deed of gift and power of attorney, 1489.",N,"Latin, 15th century, 1489, Deeds Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Martini, Cornelia Martini, Roberto Real property Rossi, Girolamo de', Florence (Italy) Italy, Parchment, , "
9949571033503681,Ms. Coll. 764,"Martini family deed of gift and power of attorney, 1489.",N,"15th century, Legal, Italian, Document, Charter"
9949571113503681,Ms. Coll. 764,"Louis XII debt commitment letter, 1495.",N,"Latin, 15th century, 1495, Financial documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Banks and banking Colombino, Giorgio di Pino, Artemio di, Florence (Italy) France Lyon Lyon (France), Louis XII, King of France, 1462-1515, Parchment, , "
9949571113503681,Ms. Coll. 764,"Louis XII debt commitment letter, 1495.",N,"15th century, Legal, Italian, Document, French"
9949571213503681,Ms. Coll. 764,"Girolamo de Piglis deed, 1495.",N,"Latin, 15th century, 1495, Deeds Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Filippo, Apollonia di Piglis, Girolamo de Real property, Florence (Italy) Italy, Parchment, , "
9949571213503681,Ms. Coll. 764,"Girolamo de Piglis deed, 1495.",N,"15th century, Legal, Italian, Document, Charter"
